gene_id,num_sets,min_ER,max_ER,mean_ER,median_ER,min_grp_size,max_grp_size,mean_grp_size,median_grp_size
XLOC_003820,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003815,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003800,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003787,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003784,1,1,1,1.0,1.0,3,3,3.0,3.0
XLOC_003742,1,1,1,1.0,1.0,3,3,3.0,3.0
XLOC_003741,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003740,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003739,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003736,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003735,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003732,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003715,1,1,1,1.0,1.0,5,5,5.0,5.0
XLOC_003714,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003701,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003696,1,1,1,1.0,1.0,5,5,5.0,5.0
XLOC_003654,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003652,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003643,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003642,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003617,1,1,1,1.0,1.0,4,4,4.0,4.0
XLOC_003581,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003570,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003569,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003563,1,1,1,1.0,1.0,4,4,4.0,4.0
XLOC_003562,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003531,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003522,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003516,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003498,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003493,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003483,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003481,1,1,1,1.0,1.0,3,3,3.0,3.0
XLOC_003459,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003453,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003448,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003440,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003437,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003427,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003421,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003399,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003387,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003386,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003385,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003379,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003371,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003368,1,1,1,1.0,1.0,3,3,3.0,3.0
XLOC_003367,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003365,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003364,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003354,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003348,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003335,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003334,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003331,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003319,1,1,1,1.0,1.0,4,4,4.0,4.0
XLOC_003284,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003283,1,1,1,1.0,1.0,4,4,4.0,4.0
XLOC_003282,1,1,1,1.0,1.0,3,3,3.0,3.0
XLOC_003281,1,1,1,1.0,1.0,5,5,5.0,5.0
XLOC_003280,1,1,1,1.0,1.0,3,3,3.0,3.0
XLOC_003278,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003277,1,1,1,1.0,1.0,3,3,3.0,3.0
XLOC_003273,1,1,1,1.0,1.0,3,3,3.0,3.0
XLOC_003269,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003263,5,1,10,4.8,3.0,1,2,1.2,1.0
XLOC_003259,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003242,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003241,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003240,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003239,1,1,1,1.0,1.0,5,5,5.0,5.0
XLOC_003221,1,1,1,1.0,1.0,5,5,5.0,5.0
XLOC_003220,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003219,1,1,1,1.0,1.0,4,4,4.0,4.0
XLOC_003214,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003212,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003208,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003201,2,1,1,1.0,1.0,1,5,3.0,3.0
XLOC_003199,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003198,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003196,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003193,1,1,1,1.0,1.0,3,3,3.0,3.0
XLOC_003183,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003182,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003180,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003178,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003174,1,1,1,1.0,1.0,5,5,5.0,5.0
XLOC_003166,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003165,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003145,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003141,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003122,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003121,1,1,1,1.0,1.0,3,3,3.0,3.0
ENSG00000283101,1,3,3,3.0,3.0,2,2,2.0,2.0
ENSG00000279689,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000273980,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000272572,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000266852,1,1,1,1.0,1.0,3,3,3.0,3.0
ENSG00000266412,14,3,11,7.642857142857143,8.0,1,4,1.5714285714285714,1.0
ENSG00000254929,6,3,16,11.666666666666666,15.0,1,3,1.6666666666666667,1.0
ENSG00000237523,1,2,2,2.0,2.0,2,2,2.0,2.0
ENSG00000236552,1,1,1,1.0,1.0,37,37,37.0,37.0
ENSG00000229404,2,6,6,6.0,6.0,1,4,2.5,2.5
ENSG00000226688,5,2,5,3.6,3.0,1,9,3.8,3.0
ENSG00000225976,1,1,1,1.0,1.0,5,5,5.0,5.0
ENSG00000223984,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000220842,1,1,1,1.0,1.0,16,16,16.0,16.0
ENSG00000214413,3,1,4,3.0,4.0,1,2,1.6666666666666667,2.0
ENSG00000213609,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000204147,2,7,8,7.5,7.5,1,15,8.0,8.0
ENSG00000203867,1,14,14,14.0,14.0,2,2,2.0,2.0
ENSG00000199407,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000198825,14,2,21,10.857142857142858,7.0,1,3,1.4285714285714286,1.0
ENSG00000197771,14,5,16,11.5,12.0,1,12,1.8571428571428572,1.0
ENSG00000196932,1,6,6,6.0,6.0,2,2,2.0,2.0
ENSG00000188613,1,1,1,1.0,1.0,16,16,16.0,16.0
ENSG00000185737,8,1,8,3.125,2.0,1,2,1.125,1.0
ENSG00000185736,3,1,9,5.333333333333333,6.0,1,2,1.3333333333333333,1.0
ENSG00000183621,3,5,7,6.333333333333333,7.0,1,2,1.3333333333333333,1.0
ENSG00000183605,4,10,13,12.25,13.0,1,14,6.0,4.5
ENSG00000183049,4,1,10,5.25,5.0,1,3,1.5,1.0
ENSG00000177640,1,4,4,4.0,4.0,2,2,2.0,2.0
ENSG00000175470,6,3,10,6.5,7.0,1,9,4.166666666666667,3.0
ENSG00000173145,5,13,20,16.4,16.0,1,13,3.4,1.0
ENSG00000172661,35,2,32,22.514285714285716,28.0,1,7,1.4857142857142858,1.0
ENSG00000171307,10,3,12,8.7,9.0,1,31,4.5,2.0
ENSG00000170525,13,5,19,13.692307692307692,15.0,1,3,1.5384615384615385,1.0
ENSG00000170312,7,3,8,5.428571428571429,5.0,1,18,3.4285714285714284,1.0
ENSG00000169740,2,2,3,2.5,2.5,1,13,7.0,7.0
ENSG00000166295,9,2,5,3.111111111111111,3.0,1,5,2.3333333333333335,1.0
ENSG00000165868,8,1,12,5.0,3.5,1,2,1.375,1.0
ENSG00000165863,2,2,7,4.5,4.5,1,9,5.0,5.0
ENSG00000165757,2,3,4,3.5,3.5,2,2,2.0,2.0
ENSG00000165637,10,3,10,6.2,5.0,1,9,2.7,1.0
ENSG00000165629,9,2,9,6.111111111111111,7.0,1,15,2.7777777777777777,1.0
ENSG00000156374,4,7,10,8.5,8.5,2,3,2.25,2.0
ENSG00000156113,7,1,27,11.142857142857142,3.0,1,4,1.7142857142857142,1.0
ENSG00000156026,12,4,11,7.833333333333333,7.5,1,2,1.3333333333333333,1.0
ENSG00000155252,9,2,10,6.444444444444445,7.0,1,4,1.5555555555555556,1.0
ENSG00000152457,8,12,16,14.5,14.5,1,2,1.25,1.0
ENSG00000152455,3,4,6,5.0,5.0,1,7,4.666666666666667,6.0
ENSG00000151532,4,2,8,6.25,7.5,2,6,3.75,3.5
ENSG00000151461,23,3,22,14.565217391304348,15.0,1,5,1.2608695652173914,1.0
ENSG00000148824,4,4,9,6.25,6.0,1,18,5.5,1.5
ENSG00000148737,20,3,16,11.65,13.0,1,8,2.55,2.0
ENSG00000148700,24,2,17,11.0,13.0,1,4,1.5416666666666667,1.0
ENSG00000148484,6,1,8,5.5,7.0,1,5,1.8333333333333333,1.0
ENSG00000148429,12,1,16,10.916666666666666,14.0,1,3,1.4166666666666667,1.0
ENSG00000138279,12,3,14,10.166666666666666,11.5,1,5,1.6666666666666667,1.0
ENSG00000138162,14,4,19,13.357142857142858,15.0,1,3,1.5,1.0
ENSG00000138111,18,3,13,8.833333333333334,9.0,1,11,2.3333333333333335,2.0
ENSG00000136770,4,8,12,10.25,10.5,1,2,1.75,2.0
ENSG00000136758,24,3,20,13.583333333333334,15.5,1,12,1.625,1.0
ENSG00000136738,11,3,15,10.181818181818182,11.0,1,5,1.6363636363636365,1.0
ENSG00000133678,8,4,6,4.875,5.0,1,6,2.0,1.5
ENSG00000130640,15,2,20,14.4,17.0,1,8,1.5333333333333334,1.0
ENSG00000128805,5,5,10,7.2,7.0,1,6,2.6,2.0
ENSG00000122877,1,2,2,2.0,2.0,2,2,2.0,2.0
ENSG00000122863,1,3,3,3.0,3.0,2,2,2.0,2.0
ENSG00000119929,1,7,7,7.0,7.0,13,13,13.0,13.0
ENSG00000108175,12,2,25,15.833333333333334,17.5,1,5,2.0,1.0
ENSG00000108100,15,3,10,7.066666666666666,8.0,1,4,1.6,1.0
ENSG00000108061,5,8,10,8.6,8.0,1,2,1.8,2.0
ENSG00000108021,21,1,25,16.857142857142858,21.0,1,2,1.2380952380952381,1.0
ENSG00000108018,4,1,26,17.5,21.5,1,2,1.25,1.0
ENSG00000107959,13,6,27,15.461538461538462,15.0,1,14,2.0,1.0
ENSG00000107902,12,3,8,5.916666666666667,6.0,1,3,1.6666666666666667,2.0
ENSG00000107859,1,4,4,4.0,4.0,2,2,2.0,2.0
ENSG00000107798,8,3,12,8.0,8.5,1,4,1.625,1.0
ENSG00000107796,1,9,9,9.0,9.0,4,4,4.0,4.0
ENSG00000107779,24,2,14,9.625,11.0,1,5,1.625,1.0
ENSG00000107771,4,6,11,9.0,9.5,1,2,1.75,2.0
ENSG00000107719,25,2,21,14.52,17.0,1,10,1.56,1.0
ENSG00000107651,20,3,19,12.5,14.0,1,12,1.8,1.0
ENSG00000107566,6,4,12,9.0,10.0,1,8,2.6666666666666665,1.0
ENSG00000107562,3,3,4,3.6666666666666665,4.0,1,4,2.6666666666666665,3.0
ENSG00000107560,4,3,6,4.5,4.5,1,4,2.0,1.5
ENSG00000107554,12,1,17,11.083333333333334,12.5,1,6,1.75,1.0
ENSG00000099194,10,2,7,4.7,5.0,1,8,1.9,1.0
ENSG00000096717,14,2,10,6.928571428571429,7.5,1,2,1.2857142857142858,1.0
ENSG00000095787,23,2,15,10.478260869565217,11.0,1,37,3.4782608695652173,1.0
ENSG00000095713,3,7,15,12.333333333333334,15.0,1,2,1.3333333333333333,1.0
ENSG00000095564,18,3,39,23.0,21.5,1,15,1.8888888888888888,1.0
ENSG00000095539,2,10,16,13.0,13.0,1,4,2.5,2.5
ENSG00000067057,21,4,23,15.523809523809524,16.0,1,7,1.5238095238095237,1.0
ENSG00000065618,2,24,32,28.0,28.0,1,2,1.5,1.5
ENSG00000014919,4,7,9,8.0,8.0,1,6,3.25,3.0
ENSG00000012779,2,14,14,14.0,14.0,1,4,2.5,2.5
ENSG00000035403,24,2,22,11.625,12.0,1,8,1.3333333333333333,1.0
ENSG00000156650,14,1,18,8.0,3.0,1,6,1.6428571428571428,1.0
ENSG00000197321,19,3,39,26.0,26.0,1,4,1.5263157894736843,1.0
ENSG00000119906,10,1,20,9.3,7.5,1,4,1.4,1.0
ENSG00000107862,34,5,40,21.558823529411764,21.0,1,9,1.2941176470588236,1.0
XLOC_003557,1,1,1,1.0,1.0,4,4,4.0,4.0
ENSG00000165731,12,3,20,14.583333333333334,15.5,1,4,1.6666666666666667,1.0
ENSG00000095637,24,4,26,20.75,24.0,1,2,1.375,1.0
ENSG00000277563,2,17,19,18.0,18.0,2,2,2.0,2.0
ENSG00000181192,19,2,17,11.210526315789474,14.0,1,2,1.368421052631579,1.0
XLOC_003209,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_004410,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000072422,3,10,11,10.666666666666666,11.0,1,7,3.3333333333333335,2.0
ENSG00000176986,37,2,25,15.81081081081081,19.0,1,18,1.8108108108108107,1.0
ENSG00000227345,15,4,19,13.133333333333333,14.0,1,13,2.066666666666667,1.0
ENSG00000066468,23,2,19,10.652173913043478,10.0,1,35,3.6956521739130435,1.0
ENSG00000107816,6,1,5,3.1666666666666665,3.5,1,11,4.166666666666667,2.0
XLOC_003801,1,1,1,1.0,1.0,3,3,3.0,3.0
ENSG00000150093,44,1,18,9.795454545454545,10.5,1,8,1.5227272727272727,1.0
ENSG00000107443,8,2,6,4.25,4.5,1,8,2.5,1.0
ENSG00000065675,4,9,18,15.75,18.0,1,6,2.5,1.5
ENSG00000223482,16,3,7,5.375,5.5,1,2,1.4375,1.0
ENSG00000166197,24,2,21,9.416666666666666,9.0,1,17,1.75,1.0
XLOC_004174,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000155256,15,4,13,8.866666666666667,9.0,1,10,2.6666666666666665,1.0
ENSG00000185532,8,1,15,6.25,3.0,1,2,1.25,1.0
ENSG00000198915,6,3,13,8.666666666666666,10.0,1,6,2.1666666666666665,1.5
ENSG00000019995,7,4,12,8.428571428571429,9.0,1,2,1.2857142857142858,1.0
ENSG00000122884,24,3,16,11.625,13.0,1,3,1.2083333333333333,1.0
XLOC_003795,1,1,1,1.0,1.0,3,3,3.0,3.0
XLOC_003231,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000165406,8,6,10,8.375,8.5,1,5,1.75,1.0
ENSG00000150760,41,2,52,28.73170731707317,27.0,1,5,1.2682926829268293,1.0
ENSG00000138166,3,2,4,3.0,3.0,1,8,3.3333333333333335,1.0
XLOC_003825,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000148481,5,8,16,13.6,15.0,1,6,2.2,1.0
ENSG00000151150,15,1,44,24.4,21.0,1,9,1.5333333333333334,1.0
ENSG00000119950,9,5,7,5.777777777777778,6.0,1,3,2.0,2.0
ENSG00000171160,6,2,5,3.6666666666666665,4.0,1,3,1.5,1.0
ENSG00000166167,14,1,16,11.428571428571429,13.0,1,2,1.3571428571428572,1.0
ENSG00000151208,25,2,32,16.48,17.0,1,6,1.32,1.0
ENSG00000171988,32,1,26,14.875,16.0,1,8,1.625,1.0
ENSG00000215146,15,2,5,3.466666666666667,3.0,1,4,1.5333333333333334,1.0
ENSG00000165650,4,1,6,4.0,4.5,1,2,1.75,2.0
ENSG00000196177,5,5,11,8.0,8.0,1,4,1.8,1.0
ENSG00000213390,14,2,12,8.857142857142858,9.5,1,10,2.0714285714285716,1.0
ENSG00000067082,2,3,5,4.0,4.0,2,10,6.0,6.0
ENSG00000171314,9,1,5,3.4444444444444446,4.0,1,5,1.6666666666666667,1.0
ENSG00000155229,39,4,32,23.384615384615383,28.0,1,20,1.8974358974358974,1.0
ENSG00000076685,31,1,21,15.580645161290322,18.0,1,4,1.4838709677419355,1.0
ENSG00000095777,7,5,35,28.428571428571427,31.0,1,2,1.4285714285714286,1.0
ENSG00000166024,14,6,11,9.214285714285714,9.5,1,4,1.7857142857142858,1.5
XLOC_003633,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000176244,1,4,4,4.0,4.0,4,4,4.0,4.0
XLOC_003650,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000173848,15,2,12,8.0,9.0,1,2,1.2666666666666666,1.0
ENSG00000151651,3,22,23,22.333333333333332,22.0,1,2,1.3333333333333333,1.0
ENSG00000165832,8,2,8,5.25,5.5,1,4,1.5,1.0
ENSG00000165424,1,4,4,4.0,4.0,2,2,2.0,2.0
XLOC_003743,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000203772,1,2,2,2.0,2.0,2,2,2.0,2.0
ENSG00000108010,8,7,13,10.75,11.5,1,4,2.0,1.5
XLOC_003564,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000189180,7,3,7,5.142857142857143,5.0,1,8,3.0,2.0
ENSG00000165733,21,4,25,15.380952380952381,16.0,1,12,1.5238095238095237,1.0
ENSG00000269609,4,1,4,3.0,3.5,2,14,5.5,3.0
XLOC_003102,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000260917,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000048740,4,8,14,12.25,13.5,1,6,2.5,1.5
ENSG00000166272,3,2,4,3.3333333333333335,4.0,1,5,2.6666666666666665,2.0
ENSG00000198246,4,5,7,5.75,5.5,1,5,2.25,1.5
ENSG00000198682,12,1,13,7.333333333333333,7.5,1,2,1.25,1.0
ENSG00000166507,4,2,18,13.0,16.0,1,7,2.5,1.0
ENSG00000198408,24,2,15,9.125,9.0,1,14,1.6666666666666667,1.0
ENSG00000181274,1,1,1,1.0,1.0,42,42,42.0,42.0
ENSG00000138180,4,4,9,7.0,7.5,1,13,4.0,1.0
ENSG00000166348,10,4,24,15.2,19.5,1,8,2.5,1.0
ENSG00000196139,3,9,10,9.333333333333334,9.0,1,2,1.6666666666666667,2.0
ENSG00000214655,9,9,26,17.666666666666668,18.0,1,18,3.3333333333333335,1.0
XLOC_003185,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000148660,17,2,21,14.294117647058824,19.0,1,13,1.8823529411764706,1.0
ENSG00000196233,8,1,8,6.25,7.0,1,3,2.0,2.0
ENSG00000265354,9,3,8,6.444444444444445,7.0,1,4,1.4444444444444444,1.0
ENSG00000096746,9,2,10,5.777777777777778,7.0,1,42,6.555555555555555,1.0
ENSG00000108039,18,4,22,17.38888888888889,19.5,1,9,2.0,1.5
ENSG00000148498,37,1,25,18.35135135135135,19.0,1,10,2.7567567567567566,2.0
ENSG00000107938,10,8,26,19.9,19.5,1,6,2.0,1.0
ENSG00000107672,3,6,9,8.0,9.0,1,28,10.0,1.0
ENSG00000198546,4,3,6,4.5,4.5,1,8,2.75,1.0
ENSG00000266217,1,4,4,4.0,4.0,2,2,2.0,2.0
ENSG00000156515,31,2,18,11.419354838709678,12.0,1,9,1.4838709677419355,1.0
ENSG00000171206,3,4,6,5.0,5.0,1,5,2.3333333333333335,1.0
ENSG00000065809,6,2,5,3.8333333333333335,4.0,1,2,1.3333333333333333,1.0
ENSG00000059573,19,3,18,11.368421052631579,12.0,1,16,2.0526315789473686,1.0
XLOC_003790,1,1,1,1.0,1.0,2,2,2.0,2.0
XLOC_003132,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000107863,11,7,26,17.181818181818183,18.0,1,3,1.4545454545454546,1.0
ENSG00000178440,11,14,18,15.818181818181818,16.0,1,3,1.8181818181818181,2.0
ENSG00000148606,18,2,31,19.38888888888889,18.5,1,2,1.1111111111111112,1.0
ENSG00000107736,2,13,25,19.0,19.0,1,3,2.0,2.0
ENSG00000175029,57,3,13,10.087719298245615,11.0,1,6,1.456140350877193,1.0
ENSG00000148773,9,2,15,7.222222222222222,6.0,1,5,1.5555555555555556,1.0
ENSG00000107897,12,5,14,11.083333333333334,12.0,1,6,1.8333333333333333,1.0
ENSG00000119943,3,5,18,13.0,16.0,1,2,1.6666666666666667,2.0
ENSG00000204149,4,9,15,13.5,15.0,1,5,2.0,1.0
XLOC_003804,29,1,6,3.2413793103448274,3.0,1,39,2.3448275862068964,1.0
ENSG00000095574,4,3,6,4.5,4.5,1,8,3.0,1.5
ENSG00000169826,5,4,8,6.4,7.0,1,7,2.6,2.0
ENSG00000165813,3,2,17,11.666666666666666,16.0,1,2,1.6666666666666667,2.0
ENSG00000065154,10,3,11,7.2,7.5,1,3,1.5,1.0
ENSG00000165449,6,2,7,4.833333333333333,5.0,1,8,2.5,1.5
ENSG00000107815,1,5,5,5.0,5.0,14,14,14.0,14.0
XLOC_004392,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000172671,15,5,11,8.333333333333334,8.0,1,8,2.0,1.0
ENSG00000107643,3,12,14,13.0,13.0,2,4,3.0,3.0
ENSG00000122958,11,4,10,7.0,7.0,1,5,1.7272727272727273,1.0
ENSG00000138326,12,1,6,3.8333333333333335,4.0,1,15,2.8333333333333335,1.0
ENSG00000052749,17,7,35,22.705882352941178,23.0,1,6,1.411764705882353,1.0
ENSG00000198728,13,1,12,6.923076923076923,6.0,1,5,1.6923076923076923,1.0
ENSG00000077147,19,2,16,9.68421052631579,11.0,1,14,1.8421052631578947,1.0
ENSG00000134463,3,4,5,4.333333333333333,4.0,1,2,1.6666666666666667,2.0
ENSG00000107758,7,4,14,10.428571428571429,12.0,1,3,1.8571428571428572,1.0
ENSG00000148688,4,7,12,10.25,11.0,1,14,4.25,1.0
ENSG00000277218,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000060339,22,9,25,18.954545454545453,22.0,1,19,2.227272727272727,1.0
XLOC_003369,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000107789,7,2,5,3.7142857142857144,4.0,1,2,1.4285714285714286,1.0
ENSG00000148840,18,5,14,10.944444444444445,12.0,1,16,2.3333333333333335,1.0
ENSG00000077150,5,8,23,18.0,21.0,1,7,2.8,1.0
ENSG00000150054,6,12,18,15.333333333333334,16.0,1,4,1.6666666666666667,1.0
ENSG00000068383,12,8,17,13.583333333333334,14.0,1,4,1.5,1.0
ENSG00000047056,6,10,14,11.833333333333334,12.0,1,5,2.1666666666666665,2.0
