gene_id,xscript_model_id,ERS_grp_num,flag_nonolp_pair,nonolp_xscript_id,num_ER
FBgn0037040,tr_FBgn0037040_3,44,1,tr_FBgn0037040_2|tr_FBgn0037040_1,9
FBgn0037060,tr_FBgn0037060_2,45,0,,10
FBgn0037060,tr_FBgn0037060_4,45,0,,10
FBgn0037065,tr_FBgn0037065_1,46,0,,5
FBgn0037065,tr_FBgn0037065_2,46,0,,5
FBgn0037070,tr_FBgn0037070_4,47,0,,3
FBgn0037070,tr_FBgn0037070_5,47,0,,3
FBgn0037071,tr_FBgn0037071_1,48,0,,2
FBgn0037071,tr_FBgn0037071_2,48,0,,2
FBgn0037074,tr_FBgn0037074_1,49,0,,10
FBgn0037074,tr_FBgn0037074_2,49,0,,10
FBgn0037081,tr_FBgn0037081_1,50,0,,7
FBgn0037081,tr_FBgn0037081_2,50,0,,7
FBgn0037082,tr_FBgn0037082_1,51,0,,3
FBgn0037082,tr_FBgn0037082_2,51,0,,3
FBgn0037084,tr_FBgn0037084_1,52,0,,3
FBgn0037084,tr_FBgn0037084_2,52,0,,3
FBgn0037087,tr_FBgn0037087_1,53,0,,3
FBgn0037087,tr_FBgn0037087_2,53,0,,3
FBgn0037092,tr_FBgn0037092_5,54,0,,3
FBgn0037092,tr_FBgn0037092_6,54,0,,3
FBgn0037094,tr_FBgn0037094_1,55,0,,4
FBgn0037094,tr_FBgn0037094_2,55,0,,4
FBgn0037094,tr_FBgn0037094_3,55,0,,4
FBgn0037094,tr_FBgn0037094_4,55,0,,4
FBgn0037094,tr_FBgn0037094_5,55,0,,4
FBgn0037094,tr_FBgn0037094_6,55,0,,4
FBgn0037094,tr_FBgn0037094_7,55,0,,4
FBgn0037094,tr_FBgn0037094_8,55,0,,4
FBgn0037094,tr_FBgn0037094_9,55,0,,3
FBgn0037098,tr_FBgn0037098_1,56,0,,12
FBgn0037098,tr_FBgn0037098_3,56,0,,12
FBgn0037100,tr_FBgn0037100_1,57,0,,10
FBgn0037100,tr_FBgn0037100_2,57,0,,10
FBgn0037106,tr_FBgn0037106_1,58,0,,6
FBgn0037106,tr_FBgn0037106_2,58,0,,6
FBgn0037109,tr_FBgn0037109_2,59,0,,4
FBgn0037109,tr_FBgn0037109_3,59,0,,4
FBgn0037117,tr_FBgn0037117_1,60,0,,4
FBgn0037117,tr_FBgn0037117_2,60,0,,4
FBgn0037117,tr_FBgn0037117_3,60,0,,4
FBgn0037120,tr_FBgn0037120_1,61,0,,4
FBgn0037120,tr_FBgn0037120_2,61,0,,4
FBgn0037120,tr_FBgn0037120_3,61,1,tr_FBgn0037120_4,4
FBgn0037120,tr_FBgn0037120_4,61,1,tr_FBgn0037120_3,4
FBgn0037127,tr_FBgn0037127_1,62,0,,2
FBgn0037127,tr_FBgn0037127_2,62,0,,2
FBgn0037130,tr_FBgn0037130_1,63,0,,8
FBgn0037130,tr_FBgn0037130_2,63,0,,8
FBgn0037130,tr_FBgn0037130_3,63,0,,8
FBgn0037130,tr_FBgn0037130_4,63,0,,8
FBgn0037135,tr_FBgn0037135_1,64,0,,4
FBgn0037135,tr_FBgn0037135_2,64,0,,4
FBgn0037137,tr_FBgn0037137_1,65,0,,4
FBgn0037137,tr_FBgn0037137_2,65,0,,4
FBgn0037137,tr_FBgn0037137_3,65,0,,4
FBgn0037138,tr_FBgn0037138_1,66,0,,8
FBgn0037138,tr_FBgn0037138_2,66,0,,8
FBgn0037138,tr_FBgn0037138_4,67,0,,8
FBgn0037138,tr_FBgn0037138_5,67,0,,8
FBgn0037169,tr_FBgn0037169_1,68,0,,3
FBgn0037169,tr_FBgn0037169_2,68,0,,3
FBgn0037174,tr_FBgn0037174_1,69,0,,6
FBgn0037174,tr_FBgn0037174_2,69,0,,6
FBgn0037174,tr_FBgn0037174_3,69,0,,6
FBgn0037176,tr_FBgn0037176_1,70,0,,3
FBgn0037176,tr_FBgn0037176_2,70,0,,3
FBgn0037181,tr_FBgn0037181_1,71,0,,3
FBgn0037181,tr_FBgn0037181_2,71,0,,3
FBgn0037182,tr_FBgn0037182_1,72,0,,7
FBgn0037182,tr_FBgn0037182_2,72,0,,7
FBgn0037182,tr_FBgn0037182_4,72,0,,7
FBgn0037182,tr_FBgn0037182_3,73,0,,6
FBgn0037182,tr_FBgn0037182_5,73,0,,6
FBgn0037182,tr_FBgn0037182_6,74,0,,7
FBgn0037182,tr_FBgn0037182_7,74,0,,7
FBgn0037184,tr_FBgn0037184_1,75,0,,2
FBgn0037184,tr_FBgn0037184_2,75,0,,2
FBgn0037200,tr_FBgn0037200_1,76,0,,1
FBgn0037200,tr_FBgn0037200_2,76,0,,1
FBgn0037213,tr_FBgn0037213_1,77,0,,3
FBgn0037213,tr_FBgn0037213_2,77,0,,3
FBgn0037215,tr_FBgn0037215_1,78,1,tr_FBgn0037215_2,8
FBgn0037215,tr_FBgn0037215_3,78,0,,8
FBgn0037215,tr_FBgn0037215_4,78,0,,8
FBgn0037215,tr_FBgn0037215_5,78,0,,8
FBgn0037215,tr_FBgn0037215_2,78,1,tr_FBgn0037215_1,9
FBgn0037217,tr_FBgn0037217_1,79,0,,2
FBgn0037217,tr_FBgn0037217_2,79,0,,2
FBgn0037218,tr_FBgn0037218_1,80,0,,9
FBgn0037218,tr_FBgn0037218_2,80,0,,9
FBgn0037218,tr_FBgn0037218_3,80,0,,9
FBgn0037222,tr_FBgn0037222_2,81,0,,5
FBgn0037222,tr_FBgn0037222_3,81,0,,5
FBgn0037234,tr_FBgn0037234_1,82,0,,9
FBgn0037234,tr_FBgn0037234_3,82,0,,9
FBgn0037234,tr_FBgn0037234_4,82,0,,9
FBgn0037238,tr_FBgn0037238_1,83,0,,7
FBgn0037238,tr_FBgn0037238_2,83,0,,7
FBgn0037238,tr_FBgn0037238_3,83,0,,5
FBgn0037238,tr_FBgn0037238_4,83,0,,7
FBgn0037239,tr_FBgn0037239_2,84,0,,7
FBgn0037239,tr_FBgn0037239_3,84,0,,7
FBgn0037248,tr_FBgn0037248_1,85,0,,7
FBgn0037248,tr_FBgn0037248_3,85,0,,7
FBgn0037261,tr_FBgn0037261_2,86,0,,3
FBgn0037261,tr_FBgn0037261_3,86,0,,3
FBgn0037262,tr_FBgn0037262_1,87,1,tr_FBgn0037262_3,4
FBgn0037262,tr_FBgn0037262_2,87,1,tr_FBgn0037262_3,4
FBgn0037262,tr_FBgn0037262_4,87,0,,3
FBgn0037262,tr_FBgn0037262_5,87,0,,3
FBgn0037262,tr_FBgn0037262_3,87,1,tr_FBgn0037262_1|tr_FBgn0037262_2,3
FBgn0037279,tr_FBgn0037279_2,88,0,,4
FBgn0037279,tr_FBgn0037279_3,88,0,,4
FBgn0037288,tr_FBgn0037288_1,89,0,,3
FBgn0037288,tr_FBgn0037288_2,89,0,,3
FBgn0037297,tr_FBgn0037297_1,90,0,,5
FBgn0037297,tr_FBgn0037297_2,90,0,,5
FBgn0037297,tr_FBgn0037297_3,90,0,,4
FBgn0037298,tr_FBgn0037298_1,91,0,,1
FBgn0037298,tr_FBgn0037298_2,91,0,,1
FBgn0037298,tr_FBgn0037298_3,91,0,,1
FBgn0037299,tr_FBgn0037299_1,92,0,,2
FBgn0037299,tr_FBgn0037299_2,92,0,,2
FBgn0037299,tr_FBgn0037299_3,92,0,,2
FBgn0037304,tr_FBgn0037304_1,93,0,,3
FBgn0037304,tr_FBgn0037304_2,93,0,,3
FBgn0037313,tr_FBgn0037313_1,94,0,,4
FBgn0037313,tr_FBgn0037313_2,94,0,,4
FBgn0037329,tr_FBgn0037329_1,95,0,,3
FBgn0037329,tr_FBgn0037329_2,95,0,,3
FBgn0037332,tr_FBgn0037332_1,96,0,,12
FBgn0037332,tr_FBgn0037332_2,96,0,,12
FBgn0037332,tr_FBgn0037332_3,96,0,,12
FBgn0037332,tr_FBgn0037332_4,96,0,,12
FBgn0037336,tr_FBgn0037336_2,97,0,,12
FBgn0037336,tr_FBgn0037336_3,97,0,,12
FBgn0037339,tr_FBgn0037339_2,98,0,,9
FBgn0037339,tr_FBgn0037339_3,98,0,,9
FBgn0037341,tr_FBgn0037341_2,99,0,,4
FBgn0037341,tr_FBgn0037341_3,99,0,,4
FBgn0037347,tr_FBgn0037347_1,100,0,,4
FBgn0037347,tr_FBgn0037347_2,100,0,,4
FBgn0037347,tr_FBgn0037347_3,100,0,,4
FBgn0037351,tr_FBgn0037351_1,101,0,,3
FBgn0037351,tr_FBgn0037351_2,101,0,,3
FBgn0037368,tr_FBgn0037368_1,102,0,,3
FBgn0037368,tr_FBgn0037368_2,102,0,,3
FBgn0037368,tr_FBgn0037368_3,102,0,,3
FBgn0037375,tr_FBgn0037375_1,103,0,,5
FBgn0037375,tr_FBgn0037375_2,103,0,,5
FBgn0037375,tr_FBgn0037375_3,104,0,,5
FBgn0037375,tr_FBgn0037375_4,104,0,,5
FBgn0037384,tr_FBgn0037384_1,105,0,,4
FBgn0037384,tr_FBgn0037384_2,105,0,,4
FBgn0037384,tr_FBgn0037384_3,105,0,,4
FBgn0037387,tr_FBgn0037387_1,106,0,,4
FBgn0037387,tr_FBgn0037387_2,106,0,,4
FBgn0037387,tr_FBgn0037387_3,107,0,,4
FBgn0037387,tr_FBgn0037387_4,107,0,,4
FBgn0037391,tr_FBgn0037391_1,108,0,,4
FBgn0037391,tr_FBgn0037391_2,108,0,,4
FBgn0037391,tr_FBgn0037391_4,109,0,,4
FBgn0037391,tr_FBgn0037391_5,109,0,,4
FBgn0037395,tr_FBgn0037395_1,110,0,,2
FBgn0037395,tr_FBgn0037395_2,110,0,,2
FBgn0037402,tr_FBgn0037402_1,111,0,,3
FBgn0037402,tr_FBgn0037402_2,111,0,,3
FBgn0037408,tr_FBgn0037408_1,112,0,,5
FBgn0037408,tr_FBgn0037408_2,112,0,,5
FBgn0037408,tr_FBgn0037408_3,112,0,,5
FBgn0037408,tr_FBgn0037408_4,112,0,,5
FBgn0037412,tr_FBgn0037412_1,113,0,,4
FBgn0037412,tr_FBgn0037412_2,113,0,,4
FBgn0037413,tr_FBgn0037413_1,114,0,,2
FBgn0037413,tr_FBgn0037413_2,114,0,,2
FBgn0037429,tr_FBgn0037429_1,115,0,,4
FBgn0037429,tr_FBgn0037429_2,115,0,,4
FBgn0037442,tr_FBgn0037442_2,116,0,,9
FBgn0037442,tr_FBgn0037442_3,116,0,,9
FBgn0037442,tr_FBgn0037442_4,116,0,,9
FBgn0037443,tr_FBgn0037443_1,117,1,tr_FBgn0037443_4,11
FBgn0037443,tr_FBgn0037443_3,117,0,,11
FBgn0037443,tr_FBgn0037443_2,118,0,,10
FBgn0037443,tr_FBgn0037443_5,118,0,,10
FBgn0037443,tr_FBgn0037443_4,117,1,tr_FBgn0037443_1,11
FBgn0037446,tr_FBgn0037446_1,119,0,,4
FBgn0037446,tr_FBgn0037446_2,119,0,,4
FBgn0037446,tr_FBgn0037446_3,119,0,,4
FBgn0037448,tr_FBgn0037448_10,120,0,,9
FBgn0037448,tr_FBgn0037448_11,120,0,,9
FBgn0037448,tr_FBgn0037448_6,120,0,,9
FBgn0037448,tr_FBgn0037448_7,120,0,,9
FBgn0037448,tr_FBgn0037448_8,120,0,,9
FBgn0037448,tr_FBgn0037448_2,121,0,,7
FBgn0037448,tr_FBgn0037448_3,121,0,,7
FBgn0037448,tr_FBgn0037448_4,122,0,,7
FBgn0037448,tr_FBgn0037448_5,122,0,,7
FBgn0037461,tr_FBgn0037461_1,123,0,,3
FBgn0037461,tr_FBgn0037461_2,123,0,,3
FBgn0037464,tr_FBgn0037464_1,124,0,,1
FBgn0037464,tr_FBgn0037464_2,124,0,,1
FBgn0037464,tr_FBgn0037464_3,124,0,,1
FBgn0037466,tr_FBgn0037466_1,125,0,,8
FBgn0037466,tr_FBgn0037466_2,125,0,,8
FBgn0037466,tr_FBgn0037466_3,125,0,,9
FBgn0037467,tr_FBgn0037467_1,126,0,,5
FBgn0037467,tr_FBgn0037467_2,126,0,,5
FBgn0037468,tr_FBgn0037468_1,127,0,,1
FBgn0037468,tr_FBgn0037468_2,127,0,,1
FBgn0037470,tr_FBgn0037470_2,128,0,,9
FBgn0037470,tr_FBgn0037470_3,128,0,,9
FBgn0037475,tr_FBgn0037475_1,129,0,,5
FBgn0037475,tr_FBgn0037475_2,129,0,,5
FBgn0037485,tr_FBgn0037485_1,130,0,,6
FBgn0037485,tr_FBgn0037485_2,130,0,,6
FBgn0037486,tr_FBgn0037486_1,131,0,,7
FBgn0037486,tr_FBgn0037486_2,131,0,,7
FBgn0037486,tr_FBgn0037486_3,131,0,,7
FBgn0037516,tr_FBgn0037516_1,132,0,,2
FBgn0037516,tr_FBgn0037516_2,132,0,,2
FBgn0037521,tr_FBgn0037521_2,133,0,,5
FBgn0037521,tr_FBgn0037521_3,133,0,,5
FBgn0037525,tr_FBgn0037525_2,134,1,tr_FBgn0037525_8,15
FBgn0037525,tr_FBgn0037525_3,134,1,tr_FBgn0037525_8,15
FBgn0037525,tr_FBgn0037525_4,134,1,tr_FBgn0037525_8,15
FBgn0037525,tr_FBgn0037525_7,134,0,,15
FBgn0037525,tr_FBgn0037525_8,134,1,tr_FBgn0037525_2|tr_FBgn0037525_3|tr_FBgn0037525_4,15
FBgn0037531,tr_FBgn0037531_1,135,0,,4
FBgn0037531,tr_FBgn0037531_2,135,0,,4
FBgn0037533,tr_FBgn0037533_3,136,0,,7
FBgn0037533,tr_FBgn0037533_4,136,0,,7
FBgn0037536,tr_FBgn0037536_1,137,0,,8
FBgn0037536,tr_FBgn0037536_2,137,0,,8
FBgn0037536,tr_FBgn0037536_4,137,0,,8
FBgn0037536,tr_FBgn0037536_5,137,0,,7
FBgn0037536,tr_FBgn0037536_6,138,0,,9
FBgn0037536,tr_FBgn0037536_7,138,0,,9
FBgn0037546,tr_FBgn0037546_1,139,0,,4
FBgn0037546,tr_FBgn0037546_2,139,0,,4
FBgn0037553,tr_FBgn0037553_1,140,0,,1
FBgn0037553,tr_FBgn0037553_2,140,0,,1
FBgn0037554,tr_FBgn0037554_1,141,0,,3
FBgn0037554,tr_FBgn0037554_2,141,0,,3
FBgn0037555,tr_FBgn0037555_1,142,0,,4
FBgn0037555,tr_FBgn0037555_2,142,0,,4
FBgn0037556,tr_FBgn0037556_1,143,0,,4
FBgn0037556,tr_FBgn0037556_2,143,0,,4
FBgn0037560,tr_FBgn0037560_1,144,0,,2
FBgn0037560,tr_FBgn0037560_2,144,0,,2
FBgn0037563,tr_FBgn0037563_1,145,0,,2
FBgn0037563,tr_FBgn0037563_2,145,0,,2
FBgn0037565,tr_FBgn0037565_2,146,0,,13
FBgn0037565,tr_FBgn0037565_3,146,0,,13
FBgn0037565,tr_FBgn0037565_4,146,0,,13
FBgn0037570,tr_FBgn0037570_1,147,0,,1
FBgn0037570,tr_FBgn0037570_2,147,0,,1
FBgn0037577,tr_FBgn0037577_1,148,0,,3
FBgn0037577,tr_FBgn0037577_2,148,0,,3
FBgn0037592,tr_FBgn0037592_1,149,0,,5
FBgn0037592,tr_FBgn0037592_2,149,0,,5
FBgn0037603,tr_FBgn0037603_1,150,0,,3
FBgn0037603,tr_FBgn0037603_2,150,0,,3
FBgn0037614,tr_FBgn0037614_1,151,0,,4
FBgn0037614,tr_FBgn0037614_2,151,0,,4
FBgn0037616,tr_FBgn0037616_1,152,0,,2
FBgn0037616,tr_FBgn0037616_2,152,0,,2
FBgn0037616,tr_FBgn0037616_3,152,0,,2
FBgn0037616,tr_FBgn0037616_4,152,0,,2
FBgn0037623,tr_FBgn0037623_2,153,0,,3
FBgn0037623,tr_FBgn0037623_3,153,0,,3
FBgn0037624,tr_FBgn0037624_1,154,0,,5
FBgn0037624,tr_FBgn0037624_2,154,0,,5
FBgn0037625,tr_FBgn0037625_1,155,0,,4
FBgn0037625,tr_FBgn0037625_2,155,0,,4
FBgn0037636,tr_FBgn0037636_1,156,0,,2
FBgn0037636,tr_FBgn0037636_2,156,0,,2
FBgn0037636,tr_FBgn0037636_3,156,0,,2
FBgn0037638,tr_FBgn0037638_1,157,0,,5
FBgn0037638,tr_FBgn0037638_2,157,0,,5
FBgn0037646,tr_FBgn0037646_1,158,0,,3
FBgn0037646,tr_FBgn0037646_2,158,0,,3
FBgn0037652,tr_FBgn0037652_2,159,0,,3
FBgn0037652,tr_FBgn0037652_3,159,0,,3
FBgn0037655,tr_FBgn0037655_5,160,0,,7
FBgn0037655,tr_FBgn0037655_6,160,0,,7
FBgn0037659,tr_FBgn0037659_1,161,0,,6
FBgn0037659,tr_FBgn0037659_2,161,0,,6
FBgn0037659,tr_FBgn0037659_3,162,0,,6
FBgn0037659,tr_FBgn0037659_4,162,0,,6
FBgn0037670,tr_FBgn0037670_1,163,0,,5
FBgn0037670,tr_FBgn0037670_2,163,0,,5
FBgn0037676,tr_FBgn0037676_1,164,0,,4
FBgn0037676,tr_FBgn0037676_2,164,0,,4
FBgn0037679,tr_FBgn0037679_1,165,0,,5
FBgn0037679,tr_FBgn0037679_2,165,0,,5
FBgn0037680,tr_FBgn0037680_1,166,0,,6
FBgn0037680,tr_FBgn0037680_2,166,0,,6
FBgn0037680,tr_FBgn0037680_3,166,0,,6
FBgn0037686,tr_FBgn0037686_1,167,0,,2
FBgn0037686,tr_FBgn0037686_2,167,0,,2
FBgn0037702,tr_FBgn0037702_3,168,0,,13
FBgn0037702,tr_FBgn0037702_4,168,0,,13
FBgn0037710,tr_FBgn0037710_1,169,0,,5
FBgn0037710,tr_FBgn0037710_2,169,0,,5
FBgn0037712,tr_FBgn0037712_1,170,0,,5
FBgn0037712,tr_FBgn0037712_2,170,0,,5
FBgn0037713,tr_FBgn0037713_1,171,0,,3
FBgn0037713,tr_FBgn0037713_2,171,0,,3
FBgn0037715,tr_FBgn0037715_2,172,0,,4
FBgn0037715,tr_FBgn0037715_3,172,0,,4
FBgn0037719,tr_FBgn0037719_1,173,0,,1
FBgn0037719,tr_FBgn0037719_2,173,0,,1
FBgn0037720,tr_FBgn0037720_2,174,0,,5
FBgn0037720,tr_FBgn0037720_4,174,0,,5
FBgn0037746,tr_FBgn0037746_1,175,0,,4
FBgn0037746,tr_FBgn0037746_2,175,0,,4
FBgn0037746,tr_FBgn0037746_3,175,0,,4
FBgn0037749,tr_FBgn0037749_1,176,0,,2
FBgn0037749,tr_FBgn0037749_2,176,0,,2
FBgn0037750,tr_FBgn0037750_1,177,1,tr_FBgn0037750_3|tr_FBgn0037750_4,5
FBgn0037750,tr_FBgn0037750_2,177,1,tr_FBgn0037750_3|tr_FBgn0037750_4,5
FBgn0037750,tr_FBgn0037750_5,177,0,,4
FBgn0037750,tr_FBgn0037750_3,177,1,tr_FBgn0037750_2|tr_FBgn0037750_1,4
FBgn0037750,tr_FBgn0037750_4,177,1,tr_FBgn0037750_2|tr_FBgn0037750_1,4
FBgn0037755,tr_FBgn0037755_1,178,0,,6
FBgn0037755,tr_FBgn0037755_2,178,0,,6
FBgn0037759,tr_FBgn0037759_1,179,0,,3
FBgn0037759,tr_FBgn0037759_2,179,0,,3
FBgn0037773,tr_FBgn0037773_2,180,0,,3
FBgn0037773,tr_FBgn0037773_3,180,0,,3
FBgn0037781,tr_FBgn0037781_1,181,0,,3
FBgn0037781,tr_FBgn0037781_2,181,0,,3
FBgn0037792,tr_FBgn0037792_1,182,0,,4
FBgn0037792,tr_FBgn0037792_2,182,0,,4
FBgn0037796,tr_FBgn0037796_1,183,0,,11
FBgn0037796,tr_FBgn0037796_2,183,0,,11
FBgn0037796,tr_FBgn0037796_3,183,0,,10
FBgn0037796,tr_FBgn0037796_4,183,0,,10
FBgn0037829,tr_FBgn0037829_1,184,0,,9
FBgn0037829,tr_FBgn0037829_2,184,0,,9
FBgn0037829,tr_FBgn0037829_3,184,0,,9
FBgn0037831,tr_FBgn0037831_2,185,0,,9
FBgn0037831,tr_FBgn0037831_3,185,0,,9
FBgn0037831,tr_FBgn0037831_4,185,0,,9
FBgn0037837,tr_FBgn0037837_3,186,0,,9
FBgn0037837,tr_FBgn0037837_4,186,0,,9
FBgn0037852,tr_FBgn0037852_1,187,0,,2
FBgn0037852,tr_FBgn0037852_2,187,0,,2
FBgn0037885,tr_FBgn0037885_1,188,0,,2
FBgn0037885,tr_FBgn0037885_2,188,0,,2
FBgn0037890,tr_FBgn0037890_1,189,0,,2
FBgn0037890,tr_FBgn0037890_2,189,0,,2
FBgn0037890,tr_FBgn0037890_3,189,0,,2
FBgn0037896,tr_FBgn0037896_1,190,0,,6
FBgn0037896,tr_FBgn0037896_2,190,0,,6
FBgn0037898,tr_FBgn0037898_1,191,0,,4
FBgn0037898,tr_FBgn0037898_2,191,0,,4
FBgn0037906,tr_FBgn0037906_1,192,0,,3
FBgn0037906,tr_FBgn0037906_2,192,0,,3
FBgn0037906,tr_FBgn0037906_3,192,0,,3
FBgn0037906,tr_FBgn0037906_4,192,0,,3
FBgn0037912,tr_FBgn0037912_2,193,0,,3
FBgn0037912,tr_FBgn0037912_3,193,0,,3
FBgn0037923,tr_FBgn0037923_1,194,0,,3
FBgn0037923,tr_FBgn0037923_2,194,0,,3
FBgn0037926,tr_FBgn0037926_1,195,0,,6
FBgn0037926,tr_FBgn0037926_2,195,0,,6
FBgn0037926,tr_FBgn0037926_3,195,0,,6
FBgn0037941,tr_FBgn0037941_1,196,0,,8
FBgn0037941,tr_FBgn0037941_2,196,0,,8
FBgn0037949,tr_FBgn0037949_1,197,0,,10
