gene_id,num_sets,min_ER,max_ER,mean_ER,median_ER,min_grp_size,max_grp_size,mean_grp_size,median_grp_size
LOC107985137,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC107985233,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107985255,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107985285,2,2,3,2.5,2.5,1,3,2.0,2.0
LOC107985295,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107985306,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC107985347,3,2,4,2.6666666666666665,2.0,1,2,1.3333333333333333,1.0
LOC107985371,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107985402,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC107985409,1,2,2,2.0,2.0,5,5,5.0,5.0
LOC107985438,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107985466,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107985467,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107985486,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107985492,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107985517,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107985549,3,2,2,2.0,2.0,1,2,1.3333333333333333,1.0
LOC107985556,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107985662,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107985664,7,4,5,4.285714285714286,4.0,1,3,1.5714285714285714,1.0
LOC107985680,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC107985709,4,3,7,4.5,4.0,1,2,1.5,1.5
LOC107985719,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107985817,2,4,4,4.0,4.0,1,2,1.5,1.5
LOC107985838,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC107985858,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC107985862,3,6,7,6.333333333333333,6.0,1,2,1.6666666666666667,2.0
LOC107985876,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107985892,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107985936,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107985959,1,4,4,4.0,4.0,3,3,3.0,3.0
LOC107985988,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107986066,2,3,4,3.5,3.5,2,2,2.0,2.0
LOC107986088,3,4,4,4.0,4.0,1,2,1.3333333333333333,1.0
LOC107986095,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC107986108,5,4,4,4.0,4.0,1,2,1.2,1.0
LOC107986167,3,3,3,3.0,3.0,1,2,1.3333333333333333,1.0
LOC107986204,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107986205,3,5,6,5.666666666666667,6.0,1,2,1.3333333333333333,1.0
LOC107986262,2,3,3,3.0,3.0,1,2,1.5,1.5
LOC107986328,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107986356,3,5,7,6.0,6.0,1,2,1.3333333333333333,1.0
LOC107986406,2,2,3,2.5,2.5,2,2,2.0,2.0
LOC107986410,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC107986416,1,3,3,3.0,3.0,4,4,4.0,4.0
LOC107986419,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107986421,7,3,6,4.714285714285714,5.0,1,4,1.5714285714285714,1.0
LOC107986474,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107986476,2,3,5,4.0,4.0,1,5,3.0,3.0
LOC107986516,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107986544,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107986548,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107986599,4,3,4,3.5,3.5,1,2,1.25,1.0
LOC107986602,2,3,4,3.5,3.5,2,3,2.5,2.5
LOC107986634,3,6,7,6.333333333333333,6.0,1,2,1.3333333333333333,1.0
LOC107986674,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC107986759,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107986788,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105377442,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105377452,1,2,2,2.0,2.0,3,3,3.0,3.0
LOC105377478,1,5,5,5.0,5.0,6,6,6.0,6.0
LOC105377506,2,4,5,4.5,4.5,1,3,2.0,2.0
LOC105377508,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105377513,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105377517,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105377567,16,3,7,4.0,4.0,1,2,1.0625,1.0
LOC105377572,2,3,4,3.5,3.5,1,4,2.5,2.5
LOC105377576,1,2,2,2.0,2.0,5,5,5.0,5.0
LOC105377580,2,2,3,2.5,2.5,1,3,2.0,2.0
LOC105377582,7,2,6,4.428571428571429,5.0,1,3,1.2857142857142858,1.0
LOC105377619,1,5,5,5.0,5.0,2,2,2.0,2.0
LOC105377657,3,3,3,3.0,3.0,1,2,1.6666666666666667,2.0
LOC105377691,2,3,3,3.0,3.0,1,2,1.5,1.5
LOC105377712,1,3,3,3.0,3.0,4,4,4.0,4.0
LOC105377713,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC105377743,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC105377757,1,2,2,2.0,2.0,3,3,3.0,3.0
LOC105377762,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
LOC105377916,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC105377927,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105377939,3,2,3,2.6666666666666665,3.0,1,2,1.3333333333333333,1.0
LOC105377950,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105377953,4,5,6,5.75,6.0,1,2,1.25,1.0
LOC105377979,5,4,7,6.0,6.0,1,2,1.4,1.0
LOC105377994,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378005,1,5,5,5.0,5.0,4,4,4.0,4.0
LOC105378035,5,3,4,3.2,3.0,1,3,1.4,1.0
LOC105378036,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105378075,2,3,3,3.0,3.0,1,2,1.5,1.5
LOC105378113,2,5,6,5.5,5.5,1,2,1.5,1.5
LOC105378116,3,3,4,3.6666666666666665,4.0,1,2,1.3333333333333333,1.0
LOC105378130,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105378140,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105378150,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378157,2,4,5,4.5,4.5,1,2,1.5,1.5
LOC105378316,4,5,6,5.25,5.0,1,2,1.25,1.0
LOC105378345,2,3,3,3.0,3.0,1,3,2.0,2.0
LOC105378351,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC105378353,2,2,2,2.0,2.0,1,2,1.5,1.5
LOC105378369,3,2,3,2.6666666666666665,3.0,1,4,2.6666666666666665,3.0
LOC105378390,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105378392,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378406,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378407,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105378408,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105378449,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378450,1,3,3,3.0,3.0,4,4,4.0,4.0
LOC105378458,3,3,4,3.3333333333333335,3.0,1,2,1.6666666666666667,2.0
LOC105378465,2,4,5,4.5,4.5,1,2,1.5,1.5
LOC105378469,2,4,4,4.0,4.0,1,3,2.0,2.0
LOC105378477,2,4,5,4.5,4.5,1,3,2.0,2.0
LOC105378497,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105378518,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105378521,3,3,4,3.6666666666666665,4.0,1,3,1.6666666666666667,1.0
LOC105378547,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378549,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378561,2,4,5,4.5,4.5,1,3,2.0,2.0
LOC105378563,1,4,4,4.0,4.0,4,4,4.0,4.0
LOC105378571,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
LOC105378590,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105378600,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378601,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378602,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378607,1,2,2,2.0,2.0,3,3,3.0,3.0
LOC105378621,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378625,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105378646,2,5,5,5.0,5.0,1,3,2.0,2.0
LOC105378667,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105378669,2,3,3,3.0,3.0,1,3,2.0,2.0
LOC105378693,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378709,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC105378741,1,3,3,3.0,3.0,4,4,4.0,4.0
LOC105378746,1,5,5,5.0,5.0,5,5,5.0,5.0
LOC105378747,1,3,3,3.0,3.0,4,4,4.0,4.0
LOC105378748,2,3,4,3.5,3.5,1,3,2.0,2.0
LOC105378783,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105378813,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105378833,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105378861,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC105378864,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378866,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378891,3,5,6,5.666666666666667,6.0,1,2,1.3333333333333333,1.0
LOC105378906,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378918,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378925,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105378938,2,4,4,4.0,4.0,1,5,3.0,3.0
LOC105378964,2,3,3,3.0,3.0,1,2,1.5,1.5
LOC105379010,2,3,3,3.0,3.0,1,4,2.5,2.5
LOC105379012,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105379021,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC105379050,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105379055,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105379085,3,5,8,6.333333333333333,6.0,1,2,1.3333333333333333,1.0
LOC105379117,4,3,8,5.0,4.5,1,3,1.5,1.0
LOC105379119,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105379121,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105379129,2,4,5,4.5,4.5,1,2,1.5,1.5
LOC105379130,2,2,2,2.0,2.0,1,2,1.5,1.5
LOC105379170,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105379172,2,5,5,5.0,5.0,1,2,1.5,1.5
LOC105379174,2,3,5,4.0,4.0,1,2,1.5,1.5
LOC105379193,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105379203,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105379215,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105379222,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105379251,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC105379326,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105379335,1,5,5,5.0,5.0,2,2,2.0,2.0
LOC105379336,3,3,3,3.0,3.0,1,2,1.3333333333333333,1.0
LOC105379352,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105379358,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105379392,1,2,2,2.0,2.0,5,5,5.0,5.0
LOC105379413,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
LOC105379413_1,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
LOC105379437,2,2,4,3.0,3.0,1,3,2.0,2.0
LOC105379442,3,3,3,3.0,3.0,1,2,1.3333333333333333,1.0
LOC105379448,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105379476,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC105379623,1,5,5,5.0,5.0,2,2,2.0,2.0
LOC105379749,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC107984015,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107984112,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107984128,6,3,4,3.3333333333333335,3.0,1,3,1.3333333333333333,1.0
LOC107984140,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC107984225,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107984242,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107984247,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107984249,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC107984362,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
LOC107984385,1,3,3,3.0,3.0,6,6,6.0,6.0
LOC107984403,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC107984470,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107984476,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC107984480,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC107984500,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC107984526,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC107984537,1,2,2,2.0,2.0,2,2,2.0,2.0
ENSG00000207751,3,4,7,5.333333333333333,5.0,1,2,1.3333333333333333,1.0
ENSG00000207773,3,1,7,4.666666666666667,6.0,1,2,1.3333333333333333,1.0
ENSG00000211445,10,1,6,3.6,3.5,1,3,1.2,1.0
ENSG00000211448,10,2,5,3.3,3.0,1,2,1.2,1.0
ENSG00000211450,2,1,2,1.5,1.5,1,6,3.5,3.5
ENSG00000211451,3,1,3,2.3333333333333335,3.0,1,2,1.3333333333333333,1.0
ENSG00000211452,7,2,5,3.2857142857142856,3.0,1,7,2.4285714285714284,1.0
ENSG00000211454,3,2,7,4.666666666666667,5.0,1,2,1.3333333333333333,1.0
ENSG00000211455,23,2,15,9.130434782608695,8.0,1,2,1.173913043478261,1.0
ENSG00000211456,15,2,20,9.066666666666666,6.0,1,3,1.1333333333333333,1.0
ENSG00000211460,9,2,6,4.555555555555555,5.0,1,3,1.4444444444444444,1.0
ENSG00000211584,12,2,5,3.9166666666666665,4.0,1,3,1.1666666666666667,1.0
ENSG00000211896,2,4,6,5.0,5.0,1,2,1.5,1.5
ENSG00000212123,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000212293,5,1,9,7.0,8.0,1,3,1.6,1.0
ENSG00000212694,9,3,6,3.7777777777777777,4.0,1,6,1.6666666666666667,1.0
ENSG00000212719,21,2,7,3.7142857142857144,4.0,1,3,1.2857142857142858,1.0
ENSG00000212722,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000212725,1,1,1,1.0,1.0,2,2,2.0,2.0
ENSG00000212864,3,1,2,1.3333333333333333,1.0,1,3,1.6666666666666667,1.0
LOC105371800,2,3,3,3.0,3.0,1,7,4.0,4.0
LOC105371822,2,2,3,2.5,2.5,3,4,3.5,3.5
LOC105371867,2,3,4,3.5,3.5,2,2,2.0,2.0
LOC105371908,3,3,4,3.6666666666666665,4.0,1,2,1.3333333333333333,1.0
LOC105371922,4,3,4,3.25,3.0,1,2,1.25,1.0
LOC105371926,2,2,3,2.5,2.5,1,3,2.0,2.0
LOC105371961,4,3,5,4.0,4.0,1,2,1.25,1.0
LOC105371974,2,3,4,3.5,3.5,2,3,2.5,2.5
LOC105371976,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105371984,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372018,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372027,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC105372100,4,4,6,5.0,5.0,1,2,1.25,1.0
LOC105372106,1,2,2,2.0,2.0,3,3,3.0,3.0
LOC105372157,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC105372185,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC105372246,2,5,5,5.0,5.0,1,2,1.5,1.5
LOC105372249,2,3,3,3.0,3.0,1,2,1.5,1.5
LOC105372252,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105372263,3,3,5,4.0,4.0,1,2,1.3333333333333333,1.0
LOC105372325,3,5,7,6.0,6.0,1,3,1.6666666666666667,1.0
LOC105372326,2,6,7,6.5,6.5,1,4,2.5,2.5
LOC105372330,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372332,4,3,3,3.0,3.0,1,2,1.25,1.0
LOC105372335,2,3,3,3.0,3.0,1,2,1.5,1.5
LOC105372338,2,3,3,3.0,3.0,1,2,1.5,1.5
LOC105372370,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC105372431,1,2,2,2.0,2.0,4,4,4.0,4.0
LOC105372449,3,3,3,3.0,3.0,1,2,1.3333333333333333,1.0
LOC105372491,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105372501,2,3,3,3.0,3.0,1,3,2.0,2.0
LOC105372517,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372518,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
LOC105372521,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
LOC105372539,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105372546,2,3,4,3.5,3.5,1,3,2.0,2.0
LOC105372548,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105372564,2,3,3,3.0,3.0,1,3,2.0,2.0
LOC105372586,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC105372593,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372624,3,3,4,3.3333333333333335,3.0,1,5,2.3333333333333335,1.0
LOC105372625,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372641,3,4,5,4.666666666666667,5.0,1,2,1.3333333333333333,1.0
LOC105372643,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC105372651,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372654,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372657,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372659,2,3,4,3.5,3.5,1,4,2.5,2.5
LOC105372683,2,3,3,3.0,3.0,2,3,2.5,2.5
LOC105372692,3,3,5,4.0,4.0,1,4,2.3333333333333335,2.0
LOC105372697,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105372711,1,3,3,3.0,3.0,6,6,6.0,6.0
LOC105372714,5,3,5,4.2,4.0,1,2,1.2,1.0
LOC105372716,2,4,4,4.0,4.0,2,3,2.5,2.5
LOC105372717,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105372727,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105372756,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372773,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372782,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC105372789,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372797,2,3,3,3.0,3.0,1,2,1.5,1.5
LOC105372815,3,3,4,3.3333333333333335,3.0,1,5,2.3333333333333335,1.0
LOC105372832,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC105372853,3,5,7,6.0,6.0,1,2,1.3333333333333333,1.0
LOC105372869,1,3,3,3.0,3.0,3,3,3.0,3.0
LOC105372889,1,6,6,6.0,6.0,2,2,2.0,2.0
LOC105372903,1,2,2,2.0,2.0,3,3,3.0,3.0
LOC105372928,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105372947,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
LOC105372948,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105372952,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373016,1,4,4,4.0,4.0,3,3,3.0,3.0
LOC105373017,4,3,4,3.25,3.0,1,2,1.25,1.0
LOC105373027,2,3,3,3.0,3.0,1,2,1.5,1.5
LOC105373033,1,2,2,2.0,2.0,5,5,5.0,5.0
LOC105373046,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105373053,2,4,4,4.0,4.0,1,2,1.5,1.5
LOC105373058,1,3,3,3.0,3.0,4,4,4.0,4.0
LOC105373080,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373087,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373096,1,4,4,4.0,4.0,3,3,3.0,3.0
LOC105373102_1,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373105_1,7,3,6,4.142857142857143,4.0,1,2,1.1428571428571428,1.0
LOC105373172,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105373177,2,2,2,2.0,2.0,1,2,1.5,1.5
LOC105373193,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373195,4,2,4,2.75,2.5,1,2,1.25,1.0
LOC105373215,8,3,5,3.625,3.0,1,3,1.25,1.0
LOC105373225,2,3,4,3.5,3.5,1,4,2.5,2.5
LOC105373239,1,4,4,4.0,4.0,5,5,5.0,5.0
LOC105373240,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373242,4,4,6,4.75,4.5,1,3,1.5,1.0
LOC105373262,4,2,4,3.0,3.0,1,2,1.25,1.0
LOC105373282,1,4,4,4.0,4.0,3,3,3.0,3.0
LOC105373312,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105373324,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105373359,3,3,4,3.6666666666666665,4.0,1,2,1.3333333333333333,1.0
LOC105373369,1,11,11,11.0,11.0,2,2,2.0,2.0
LOC105373395,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105373399,1,5,5,5.0,5.0,2,2,2.0,2.0
LOC105373409,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373421,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373443,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105373447,1,4,4,4.0,4.0,2,2,2.0,2.0
LOC105373456,7,2,5,2.857142857142857,3.0,1,2,1.1428571428571428,1.0
LOC105373459,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373479,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC105373487,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373504,2,2,3,2.5,2.5,1,2,1.5,1.5
LOC105373506,1,5,5,5.0,5.0,2,2,2.0,2.0
LOC105373520,2,4,4,4.0,4.0,1,2,1.5,1.5
LOC105373547,2,2,3,2.5,2.5,2,2,2.0,2.0
LOC105373584,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373587,2,4,5,4.5,4.5,2,2,2.0,2.0
LOC105373591,2,2,3,2.5,2.5,1,3,2.0,2.0
LOC105373594,3,3,4,3.6666666666666665,4.0,1,3,1.6666666666666667,1.0
LOC105373634,3,5,7,6.0,6.0,1,2,1.3333333333333333,1.0
LOC105373648,2,3,3,3.0,3.0,1,2,1.5,1.5
LOC105373694,1,3,3,3.0,3.0,2,2,2.0,2.0
LOC105373698,2,3,3,3.0,3.0,1,2,1.5,1.5
LOC105373703,3,5,8,6.333333333333333,6.0,1,2,1.3333333333333333,1.0
LOC105373722,2,3,4,3.5,3.5,1,2,1.5,1.5
LOC105373733,1,3,3,3.0,3.0,4,4,4.0,4.0
LOC105373734,4,3,5,4.0,4.0,1,2,1.25,1.0
LOC105373756,2,6,6,6.0,6.0,1,2,1.5,1.5
LOC105373781,2,4,5,4.5,4.5,1,2,1.5,1.5
LOC105373793,1,2,2,2.0,2.0,2,2,2.0,2.0
LOC105373802,1,2,2,2.0,2.0,3,3,3.0,3.0
LOC105373821,2,4,4,4.0,4.0,4,5,4.5,4.5
LOC105373828,2,3,4,3.5,3.5,2,3,2.5,2.5
